Image,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,PSNR,SSIM,MSE,DC,Target
Image20,4.2893829345703125,544.5317371914514,23.33520381722541,0.9305469143589244,5.46146406749447,31.596675172392462,59.31143654114365,0.9591202947535752,0.9199117398081846,0.9730692437892048,0.6787656903765691,0.9522988053247956,7.4583407311987535e-155,108.68570387713348,0.9679692517601778,0.01453125,0.7694849903607821,1
Image21,0.98175048828125,133.79945658556244,11.567171503248426,0.9843804176557897,11.810269457042313,141.44190389908792,26.889400278940023,0.9908997579579928,0.9818823303212088,0.9930060660115392,0.2449442119944213,0.9120384088138868,7.4583407311987535e-155,63.731996613095376,0.9600881679598344,0.027534722222222214,0.37262658227848106,1
Image22,1.201416015625,164.65283939638175,12.831712255049275,0.981786038062328,10.685464791785435,115.85846645735724,18.55244072524407,0.989383098088397,0.9788789147829946,0.9925192550220177,0.18221757322175733,0.9506811779118928,7.4583407311987535e-155,63.731996613095376,0.9599602798490501,0.027534722222222214,0.4194729136163983,1
Image23,1.185302734375,143.0500802511815,11.960354520296693,0.9788076117888119,10.13875779501464,104.9809951238988,26.676080892608088,0.9876399944788904,0.9754327586942628,0.9912988210470108,0.27175732217573223,0.9183747330354874,7.4583407311987535e-155,66.2167980897521,0.9730502010333496,0.015538194444444443,0.5896377808344796,1
Image24,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,70.93495901333972,,0.005243055555555556,0.0,1
Image25,11.623870849609375,599.6096915906926,24.48692899468393,0.6574362014136163,1.7746592970000732,4.142207443732788,53.43769177126917,0.7856950833530231,0.6173167640051139,0.8922273850964926,1.1851464435146444,0.9608093941655476,7.4583407311987535e-155,54.98649848409874,0.7585335272347045,0.2062673611111111,0.0,0
Image26,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,66.92689252010331,,0.013194444444444444,0.0,1
Image27,0.01617431640625,2.8571896224893862,1.6903223427764855,0.9997599385461308,104.5000622987236,10921.219432147378,2.1724546722454665,0.9998605315059436,0.9997210824633476,0.9999128334797877,0.012343096234309623,0.6672548540091853,7.4583407311987535e-155,62.97961155889814,0.9607110673120112,0.03274305555555555,0.006322444678609061,1
Image28,14.290679931640625,1153.0625700411192,33.956775024155625,0.682492491327461,2.330075474774453,7.311802057189406,222.7285216178521,0.8026690559495595,0.6442776133789572,0.8685628685915638,3.3002789400278933,0.9151455099470454,7.4583407311987535e-155,56.820769014431285,0.7862014298489658,0.13520833333333335,0.3937412424100887,1
Image29,4.206100463867188,574.2216673905164,23.96292276393922,0.9369242368900742,5.727012279342065,34.712288794386176,61.70146443514643,0.9629200025239304,0.9272149312606859,0.9738373100822956,0.6531032078103209,0.9529453940230268,7.4583407311987535e-155,68.71072307845597,0.9789663559333142,0.00875,0.8880994671403197,1
Image30,0.24261474609375,45.86238551909628,6.7721773100751195,0.9970907869068596,27.889104570124946,778.7635976609828,15.954009762900975,0.9983089833937068,0.996620826324576,0.9989799964133912,0.08664574616457461,0.8477615398912803,7.4583407311987535e-155,64.65953714546437,0.9712384985385834,0.02223958333333333,0.11594202898550725,1
Image31,0.4480438232421875,47.11132798220165,6.863769225593297,0.9902648751682088,15.337401717870753,237.29885955473262,17.531938633193864,0.9943342354042592,0.9887005716969728,0.9962115002273632,0.1758019525801953,0.8371290993845628,7.4583407311987535e-155,71.27898641017525,0.9906068491424184,0.00484375,0.0,0
Image32,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,inf,,0.0,,0
Image33,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,80.17200343523837,,0.000625,0.0,1
Image34,0.0554656982421875,7.467025261380512,2.7325858195819785,0.9989498855672808,49.271410135127624,2429.5534857902708,4.879741980474199,0.999389824999498,0.9987800223125276,0.999479820666405,0.03786610878661088,0.7140090489789409,7.4583407311987535e-155,68.78897645357553,0.9857977690896452,0.00859375,0.09836065573770493,1
Image35,14.96392822265625,1166.5241755500208,34.15441663313869,0.6843662831834108,1.9917603390011165,5.009361791387255,219.6262552301256,0.8039176701026928,0.6462836203033421,0.8837221399955121,2.8158995815899583,0.9172665489711436,7.4583407311987535e-155,56.02551909945698,0.7660924884833411,0.1623784722222222,0.1975117975117975,1
Image36,3.37451171875,439.1135580250994,20.955036578949205,0.9444945701717959,6.341129354644751,42.73154245033694,65.1615411436541,0.9674176864479656,0.9358969800523343,0.9770744818285676,0.7146094839609483,0.9350236515518752,7.4583407311987535e-155,65.06804293868127,0.9633071804040382,0.02024305555555556,0.7414634146341463,1
Image37,4.1069183349609375,543.8666545309716,23.320948834277125,0.936279469012152,5.728775890330273,34.76260240881455,56.082984658298464,0.9625363808104278,0.9264762843836368,0.9750151053204192,0.631136680613668,0.9548428184263236,7.4583407311987535e-155,65.61932400693844,0.9696555961669872,0.017829861111111112,0.7809767541053529,1
Image38,2.068145751953125,317.2043699457353,17.810232169899844,0.9725030960266426,8.559938267596113,74.48085181522599,35.355753138075315,0.9839441870323481,0.968146163194748,0.9899061825046296,0.2785913528591353,0.9512083227960748,7.4583407311987535e-155,63.928036429950865,0.9641084188025688,0.026319444444444444,0.5355392156862745,1
Image39,1.6668701171875,272.26186037721345,16.50035940145588,0.9790152071234554,9.878479262697843,99.0138508085074,29.38281032078104,0.9877617356675942,0.9756732464490582,0.9909713723315032,0.25,0.9527609893538062,7.4583407311987535e-155,64.29551727867158,0.9652388492182198,0.024184027777777777,0.4884318766066838,1
Image40,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,65.58562494498186,,0.01796875,0.0,1
Image41,0.023284912109375,1.5635706241919252,1.2504281763427778,0.9989499028866184,54.410387357545865,3003.3802105866107,1.865969316596932,0.9993898310058932,0.9987800343179876,0.9995415903645112,0.027859135285913533,0.4777367806847802,7.4583407311987535e-155,72.41064384375517,0.9928987912749696,0.003732638888888889,0.1078838174273859,1
Image42,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,66.92118187520549,,0.013211805555555556,0.0,1
Image43,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,64.05005360768091,,0.025590277777777767,0.0,1
Image44,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,60.79069945564724,,0.05420138888888889,0.0,1
Image45,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,60.92490423334549,,0.05255208333333333,0.0,1
Image46,0.74224853515625,128.72225736781547,11.34558316561187,0.9899654994129256,15.516278897693505,246.195965801792,46.37099023709903,0.9941597697491279,0.988353647787639,0.9951773367436959,0.3256276150627615,0.8423362681084636,7.4583407311987535e-155,63.51827847220354,0.9601184468996872,0.028923611111111112,0.25425246195165624,1
Image47,3.103622436523437,646.3255310136283,25.422933170931092,0.9688808394631484,8.169772242094664,68.19716296888014,93.4745815899582,0.9818170172429574,0.9639646553478576,0.986456590243894,0.5799860529986054,0.9366888420854228,7.4583407311987535e-155,65.31321249775357,0.9668833156175376,0.019131944444444444,0.6375,1
Image48,0.820068359375,116.529864348704,10.794899923051812,0.987485013450492,13.454694737523818,186.42462610101109,14.825906555090654,0.9927127708388503,0.9854786453865476,0.9942512496811952,0.16290097629009764,0.9443151587761068,7.4583407311987535e-155,65.49017176591956,0.9723499649808568,0.01836805555555556,0.42185792349726775,1
Image49,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,73.58658996243426,,0.002847222222222223,0.0,1
Image50,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,inf,,0.0,,0
Image51,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,69.56502503170222,,0.0071875,0.0,1
Image52,0.1999969482421875,28.31122146128564,5.320829020113843,0.9965811126620112,26.747052473535533,721.1587226187253,13.966004184100411,0.9980125741520686,0.996029098165638,0.9984290136691576,0.10770571827057182,0.7841132763572306,7.4583407311987535e-155,65.07923129562674,0.9702689900321924,0.02019097222222221,0.09211553473848556,1
Image53,0.379058837890625,53.465929129135475,7.312040011456138,0.9937353604799872,19.29627420163108,374.1236185973807,21.311610878661085,0.9963564039971218,0.9927260837860756,0.9971496400903824,0.16534170153417016,0.8255530401057909,7.4583407311987535e-155,61.53381996205419,0.939663625394485,0.04567708333333333,0.11800201139792155,1
Image54,3.0149688720703125,387.8006863336403,19.69265564451987,0.9519113170904568,6.463133013339782,42.97893485115863,55.54996513249652,0.9718110839049414,0.9444167828004972,0.9805783166961778,0.5319735006973499,0.9372819147003254,7.4583407311987535e-155,63.25039126740091,0.9494289831674204,0.03076388888888889,0.6297534475553699,1
Image55,0.7140960693359375,97.58217145079357,9.878368865900564,0.9886206926914184,13.80020979969898,191.62707558486,23.71070432357043,0.9933753630399632,0.9867946118947788,0.9953968898452492,0.19306136680613667,0.8936538274429636,7.4583407311987535e-155,62.494262645516365,0.9499496804489628,0.03661458333333333,0.2443568613400215,1
Image56,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,71.14110356531891,,0.005,0.0,1
Image57,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,64.89284157551884,,0.021076388888888888,0.0,1
Image58,4.50592041015625,648.8007898756031,25.47156826494205,0.9353738869547604,5.58396486494525,32.43948826139625,106.88249651324965,0.9619967876119092,0.9254378193756332,0.9738035484031732,0.9155509065550907,0.9278583652182728,7.4583407311987535e-155,65.76991172136944,0.9638450714865106,0.017222222222222222,0.7891156462585034,1
Image59,7.4211578369140625,1056.104563336872,32.4977624358489,0.8994447031091729,4.255369509490763,19.21851584480838,89.39954672245469,0.9404509709485938,0.8844480287581526,0.961013745363112,0.8527196652719665,0.962913696083076,7.4583407311987535e-155,68.41914079104383,0.9761360856856676,0.009357638888888893,0.9186415094339624,1
Image60,5.7689971923828125,854.8282657569374,29.23744629335704,0.922001471950346,4.956412902774045,25.64664905919057,116.31872384937236,0.9540135759092866,0.9101419030192242,0.9694773489959221,0.9655509065550906,0.9404018581568041,7.4583407311987535e-155,65.40884083440402,0.9602960853168688,0.018715277777777786,0.8142660234321157,1
Image61,3.3169403076171875,422.02840000659097,20.543329817889575,0.9469965436907186,6.21771090399391,40.68027114385949,45.689783821478386,0.9689005438909132,0.9387682639521072,0.9791677875113848,0.4828451882845188,0.9525955073356982,7.4583407311987535e-155,64.83244791359806,0.9637499530147902,0.021371527777777767,0.7331454584868848,1
Image62,0.1819610595703125,32.37811820632885,5.690177344013879,0.9973305237593514,31.27594900873219,979.9928913640488,23.94389818688981,0.9984484205235828,0.9968992484460372,0.9988287031224284,0.13800557880055786,0.6763676005850161,7.4583407311987535e-155,61.09609855305215,0.94000525154202,0.050520833333333334,0.044021024967148485,1
Image63,1.9378509521484373,200.6232005838301,14.164151954276333,0.959999257246491,7.336909364764947,55.899367753065704,39.67604602510461,0.9765878711309148,0.9537238700400126,0.9832167129806938,0.4784867503486751,0.9134193567380332,7.4583407311987535e-155,65.94865895906648,0.9670308506647042,0.016527777777777777,0.7068965517241379,1
Image64,0.5788116455078125,60.91308892740368,7.804683781384335,0.9870073665249164,13.695161406010673,192.25641218783798,21.37064156206416,0.9924339211777696,0.9849250879042832,0.9941179674182228,0.24958158995815896,0.8464473275280852,7.4583407311987535e-155,67.0603535643207,0.975090996388002,0.012795138888888887,0.0821917808219178,1
Image65,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,76.54424751915046,,0.0014409722222222222,0.0,1
Image66,2.374847412109375,384.5253181491156,19.609317126027502,0.9674594318030776,8.236289096562945,69.35929915220474,112.85,0.9809809403315548,0.9623236052937816,0.9856351294626908,0.7936541143654114,0.8715268239921574,7.4583407311987535e-155,60.32423076514494,0.9135939398649638,0.06034722222222224,0.3541434410999628,1
Image67,0.037933349609375,7.255558445325732,2.693614383189571,0.9994298872112192,71.02935944465581,5048.248106468546,7.61673640167364,0.999668761909258,0.9993376335371892,0.9997283879050978,0.0401673640167364,0.5405913749528423,7.4583407311987535e-155,60.20348296121498,0.9223072774832688,0.06204861111111111,0.007222222222222222,1
Image68,6.3646240234375,770.9287715568788,27.76560410934505,0.8939977394278317,4.250771135894474,19.252464374185642,143.73186889818692,0.9371567757736792,0.8782628223785182,0.954746458896188,1.439400278940028,0.9183177529459362,7.4583407311987535e-155,63.07506473796043,0.9366341634812484,0.03203125,0.6378802747791953,1
Image69,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,65.27398057045085,,0.019305555555555555,0.0,1
Image70,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,inf,,0.0,,0
Image71,28.00555419921875,2924.7660424548503,54.081106150437144,0.6096013201291359,1.6005396890664252,3.641542438437829,207.69264295676425,0.7528251077365811,0.5667456428385949,0.8336305955738592,2.832810320781032,0.96874396590205,7.4583407311987535e-155,54.438451709784346,0.7310716127500714,0.2340104166666667,0.04152741235867169,1
Image72,31.031021118164066,3140.1953569731877,56.037446024718044,0.5765343993494454,1.4202259817078198,3.027471014929522,244.31785216178525,0.7294210177359997,0.5320550211150215,0.8246461190123429,2.9046025104602515,0.9657261376477796,7.4583407311987535e-155,53.9498632055754,0.7052511024777943,0.261875,0.0031720856463124504,1
Image73,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,inf,,0.0,,0
Image74,30.8587646484375,3067.640208969203,55.38628177598856,0.5752924052298874,1.4152161763617024,3.0333978510588366,171.59637377963736,0.7285092618866439,0.5307257446546227,0.8317337072422369,2.307182705718271,0.9753564305671308,7.4583407311987535e-155,53.89066955982753,0.7082400085116578,0.26546875,0.0,0
Image75,0.865997314453125,143.5558406750115,11.981479068754888,0.9875748783424178,13.806974237884578,191.88665395043583,69.809170153417,0.9927651587305532,0.9855826603893004,0.9943205848854156,0.4387726638772664,0.7871667478163562,7.4583407311987535e-155,70.40748465298623,0.9868738145637548,0.005920138888888889,0.0,0
Image76,0.03045654296875,6.0784888808993855,2.4654591622858786,0.9995499030275092,80.94608603359583,6553.584745105496,6.946094839609484,0.9997384969160088,0.9994770622158808,0.9998256668592468,0.03479776847977685,0.4999128218196998,7.4583407311987535e-155,60.674038843626825,0.9351381788859728,0.055677083333333335,0.006197706848466067,1
Image77,3.1190185546875,461.2194526829408,21.476020410749765,0.9553899089669124,7.008965561899845,51.708159858265184,60.45230125523011,0.9738677222812924,0.9484183405013528,0.98124996884598,0.6004532775453278,0.942614664775454,7.4583407311987535e-155,65.80949326458986,0.9675576692826192,0.017065972222222222,0.7345395625168782,1
Image78,2.005966186523437,181.46089163361918,13.470742059501367,0.9510008060315166,6.962612311904152,53.04621639350765,43.24208507670849,0.9712717028302814,0.9433687207188344,0.9799035900542938,0.6220013947001395,0.8956651552940906,7.4583407311987535e-155,65.15836740381293,0.9631955538935804,0.01982638888888889,0.3944856839872747,1
Image79,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,inf,,0.0,,0
Image80,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,inf,,0.0,,0
Image81,5.935470581054688,1120.7434741932368,33.47750698892074,0.9376585220664846,5.5214056035223695,31.461525074984827,127.55582287308228,0.9633564385731191,0.928055627740284,0.975721529715833,0.7809623430962345,0.950159069524198,7.4583407311987535e-155,67.29647421667961,0.9755613559496537,0.012118055555555556,0.8386500231160425,1
Image82,5.377227783203125,975.0583508100412,31.225924338761228,0.9402377187169392,5.700525800524932,33.52662387686125,138.90237099023707,0.9648901162229816,0.9310129363847988,0.9752383024219016,0.906136680613668,0.9376186836630798,7.4583407311987535e-155,68.87761105688858,0.9784185869753772,0.008420138888888887,0.8738621586475943,1
Image83,2.757843017578125,498.2480491404039,22.32147058641979,0.9671023795509708,8.040506108112078,65.88673690769146,122.67548814504879,0.980771277922104,0.9619122995969568,0.9851472714649464,0.7695955369595536,0.8922161745319214,7.4583407311987535e-155,65.71336782534614,0.9683348120404996,0.017447916666666667,0.6130150173276858,1
Image84,0.45721435546875,106.1338355742773,10.302127720732127,0.9956821481979922,22.533820791823782,509.4346222293167,25.49633891213389,0.9974895783697588,0.9949854589562795,0.9981407503020594,0.12402370990237098,0.8948664027665254,7.4583407311987535e-155,76.49223558229241,0.9962414044002652,0.0014583333333333336,0.7543859649122807,1
Image85,0.2263336181640625,39.489612681666046,6.284076119977068,0.9968808529328346,27.773669658271647,773.2864898560472,19.167398884239887,0.9981869128836371,0.996377113052166,0.9984093050274266,0.11809623430962342,0.7875818585556995,7.4583407311987535e-155,79.40034388711534,0.9976440512677628,0.0007465277777777777,0.7074829931972789,1
Image86,2.1815948486328125,433.6876463295672,20.825168578659024,0.9766045404133712,9.51450520762834,91.86533206368392,80.79961645746164,0.9863496870749372,0.9728857051928264,0.9895627865911724,0.4962343096234311,0.9184481755068388,7.4583407311987535e-155,69.29064254823284,0.9823307862784426,0.00765625,0.7637921799678629,1
Image87,7.614181518554687,1620.0110465495966,40.249360821627924,0.9304876300622652,5.181569851154638,27.935963950139914,94.73026499302652,0.9590851274707092,0.9198442817355066,0.9736768764461043,0.6386331938633194,0.9743903633262432,7.4583407311987535e-155,70.92060215788817,0.9860060071355056,0.005260416666666668,0.9374613003095976,1
Image88,0.168853759765625,41.49138177946225,6.441380424991388,0.9983201318416696,38.12812665169459,1454.6447177583036,23.168096234309626,0.9990237621543392,0.9980484773490096,0.9994752504221288,0.09456066945606696,0.7556355268564104,7.4583407311987535e-155,61.38933940256923,0.9437181719022294,0.04722222222222222,0.03202846975088968,1
Image89,1.810455322265625,406.4081308609401,20.159566732966766,0.9816082600596366,11.070907274910654,123.4892300902541,158.3910739191074,0.9892788695799152,0.9786726817973148,0.9925935770583,0.7243723849372385,0.8294142885048605,7.4583407311987535e-155,61.16075151344638,0.9343580363925352,0.04977430555555557,0.2676883780332056,1
Image90,6.1673126220703125,1206.0742606352944,34.728579882213644,0.9370139442246468,5.546336568282898,31.930382509499392,124.76569037656904,0.9629729523755384,0.927316907006861,0.9758330102522479,0.8013947001394701,0.9546983363025164,7.4583407311987535e-155,66.3149479126881,0.971867128912812,0.015190972222222222,0.8213921208409879,1
Image91,0.12890625,22.12220960855484,4.703425305939795,0.998170049902532,37.03392645607328,1391.9891631834555,9.610146443514646,0.9989365481416168,0.9978742272130892,0.9990591683785002,0.06875871687587168,0.8098887949494211,7.4583407311987535e-155,73.40506733898968,0.994426626309776,0.00296875,0.0,1
Image92,0.1087646484375,13.592389598081356,3.686785808543989,0.998020169987246,33.885465236765725,1149.4758450783079,4.7774755927475585,0.9988494013681608,0.9977001266135336,0.9992981719487036,0.039853556485355664,0.8461809995850048,7.4583407311987535e-155,71.56862336952841,0.9928242620495502,0.00453125,0.304,1
Image93,0.1034088134765625,12.973622677397545,3.6018915415927704,0.9980801007094321,34.830636290071766,1214.7725958684116,5.234135285913529,0.9988842530483262,0.9977697509879124,0.999189164489334,0.04417712691771268,0.8234407100597245,7.4583407311987535e-155,71.93291602579518,0.9924972368599588,0.004166666666666668,0.281437125748503,1
Image94,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,67.13764278093976,,0.012569444444444444,0.0,1
Image95,0.02618408203125,3.4564457266969844,1.8591518837085323,0.9994598897949306,71.011233748629,5044.804641694297,2.979881450488145,0.9996861953569148,0.9993724891871836,0.9997307652402948,0.02315202231520224,0.6227143314768594,7.4583407311987535e-155,65.87627486982728,0.9787081060494821,0.016805555555555556,0.0261569416498994,1
Image96,2.7144927978515625,368.1585798292747,19.18745892058859,0.958018336820614,7.1606286815470765,53.95441265409134,52.898709902370975,0.9754195073237396,0.9514432152676868,0.9827121580359838,0.5091352859135285,0.9370934582970628,7.4583407311987535e-155,64.34884410391629,0.9579717732622836,0.02388888888888889,0.6521739130434783,1
Image97,0.12774658203125,24.88273615310027,4.988259832155926,0.9984699670508028,39.07500427154472,1529.5716317575257,9.980125523012552,0.9991108877112216,0.9982225659431048,0.9993554146895308,0.05502092050209205,0.8244732977291078,7.4583407311987535e-155,61.593654821066465,0.9450543923526666,0.04505208333333333,0.03207758299142111,1
Image98,0.77471923828125,119.61439281924686,10.936836508755484,0.9888299228882359,14.158925507127194,202.84339988783697,34.06356345885635,0.9934974104452502,0.987037104561418,0.9954553750078928,0.245955369595537,0.8753613924325325,7.4583407311987535e-155,62.346480980388,0.9489630093633922,0.03788194444444445,0.2316901408450704,1
Image99,0.0882110595703125,15.477101140329069,3.9340947040366316,0.9986799181323748,44.6744029499909,2000.7313843585835,11.405543933054393,0.9992329217670944,0.9984664319432041,0.999386114056938,0.06841004184100419,0.6774995835681322,7.4583407311987535e-155,62.27737151176635,0.9528665360358836,0.03848958333333333,0.028909329829172138,1
Image100,3.1605682373046875,387.1529406137796,19.67620239308845,0.9481112377098568,6.206508946375963,40.06426277529479,31.79658298465829,0.9695618153733148,0.9400501138299979,0.9780653056380602,0.3968967921896792,0.964038527221718,7.4583407311987535e-155,71.02211133232184,0.9868863262976156,0.005138888888888889,0.9160045402951192,1
Image101,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,7.4583407311987535e-155,128.88205858714667,,0.00013888888888888892,0.0,1
